page1,page2,similarity
"""Domino's Pizza""","""Chope""",0.5711435079574585
"""Domino's Pizza""","""Chili's Grill & Bar""",0.5707623958587646
"""McDonald's""","""Gandy Dancer""",0.5951619744300842
"""McDonald's""","""Burger King Malaysia""",0.5881873369216919
"""McDonald's""","""Marc Forgione""",0.5860341787338257
"""McDonald's""","""Chef Ana Paula""",0.5843712687492371
"""McDonald's""","""Chef Rick Tramonto""",0.5808994770050049
"""McDonald's""","""Chef Grace Ramirez""",0.5802163481712341
"""McDonald's""","""Christina Tosi""",0.5800262689590454
"""McDonald's""","""John DeLucie""",0.5787220001220703
"""McDonald's""","""Aliya LeeKong""",0.5761984586715698
"""McDonald's""","""McDonald's""",0.5746829509735107
"""Franklin Becker""","""McDonald's""",0.6020918488502502
"""Franklin Becker""","""McDonald's""",0.59358811378479
"""Franklin Becker""","""Johnny Prep""",0.5925387740135193
"""Franklin Becker""","""Chef Mark Garcia""",0.5897126197814941
"""Franklin Becker""","""McDonald's""",0.5847653746604919
"""Franklin Becker""","""Chef Clément""",0.5765506625175476
"""Franklin Becker""","""Eric Ripert""",0.5761112570762634
"""Franklin Becker""","""McDonald's Japan""",0.5751001238822937
"""Franklin Becker""","""Taco Bell Careers""",0.5738723278045654
"""Franklin Becker""","""Luke Thomas""",0.5737839341163635
"""McDonald's""","""Harlem EatUp""",0.5968970656394958
"""McDonald's""","""Peohe's""",0.5941418409347534
"""McDonald's""","""Boston Market""",0.585978627204895
"""McDonald's""","""Chef Dana Cohen HK""",0.5847089290618896
"""McDonald's""","""Cook with Amber""",0.5720775127410889
"""McDonald's""","""Monti Carlo""",0.57007896900177
"""McDonald's""","""Christina Tosi""",0.5690680742263794
"""McDonald's""","""Crystal Jade Palace - JW Marriott Hotel Hanoi""",0.5677935481071472
"""McDonald's""","""Francesco Sole""",0.5656285285949707
"""McDonald's""","""Jean-François Piège     -      Page Officielle""",0.5648147463798523
"""Éric Frechon""","""Delverde""",0.6016898155212402
"""Éric Frechon""","""Domino's Pizza""",0.5869682431221008
"""Éric Frechon""","""Princi""",0.5801405310630798
"""Éric Frechon""","""Domino's Pizza""",0.5757836103439331
"""Éric Frechon""","""Dunkin' Coffee""",0.5685317516326904
"""Éric Frechon""","""Domino's Pizza""",0.5683534145355225
"""Éric Frechon""","""Eva Arguiñano""",0.5675870180130005
"""Éric Frechon""","""Gary Mehigan""",0.5659530162811279
"""Éric Frechon""","""Danny Smiles""",0.565805196762085
"""Éric Frechon""","""Roy Choi""",0.5621676445007324
"""KFC""","""Ludo Lefebvre""",0.5953318476676941
"""KFC""","""Aquarium Restaurant - Nashville""",0.587523877620697
"""KFC""","""Karlos Arguiñano""",0.5792254209518433
"""KFC""","""John DeLucie""",0.5787578225135803
"""KFC""","""Joanna 劉韋彤""",0.572047770023346
"""KFC""","""Chili's Tunisie""",0.571043074131012
"""KFC""","""Chili's México""",0.5653674602508545
"""KFC""","""McDonald's""",0.5653185248374939
"""KFC""","""Magnum""",0.5646131038665771
"""KFC""","""Bruno Barbieri""",0.5637746453285217
"""The Edgy Veg""","""Karen Martini""",0.5916478037834167
"""The Edgy Veg""","""Hugh Acheson""",0.5875045657157898
"""The Edgy Veg""","""Bonefish Grill""",0.5872056484222412
"""The Edgy Veg""","""Chef Marc Murphy""",0.5868515968322754
"""The Edgy Veg""","""Yard House""",0.5839964151382446
"""The Edgy Veg""","""McDonald's""",0.5800873041152954
"""The Edgy Veg""","""FONDA MEXICANA""",0.576818585395813
"""The Edgy Veg""","""Gaston Acurio""",0.5763769745826721
"""The Edgy Veg""","""Domino's Mx""",0.5733349919319153
"""The Edgy Veg""","""Sonia Peronaci""",0.5732082724571228
"""Domino's Pizza""","""McDonald's""",0.6081111431121826
"""Domino's Pizza""","""McDonald's""",0.5802107453346252
"""Domino's Pizza""","""Blue Ribbon Restaurants""",0.5762684345245361
"""Domino's Pizza""","""Carrabba's Italian Grill""",0.5748081207275391
"""Domino's Pizza""","""Chevys Fresh Mex""",0.5738271474838257
"""Domino's Pizza""","""Juliana Lopez May""",0.5699735283851624
"""Domino's Pizza""","""Colin Fassnidge""",0.5697715878486633
"""Domino's Pizza""","""foodpanda""",0.567916214466095
"""Domino's Pizza""","""NishaMadhulika""",0.5658769011497498
"""Domino's Pizza""","""Chef Derrick Fox""",0.5657486915588379
"""Zoёs Kitchen""","""Marc Veyrat""",0.6009939312934875
"""Zoёs Kitchen""","""Diego Guerrero""",0.5951046943664551
"""Zoёs Kitchen""","""McDonald's""",0.5897268652915955
"""Zoёs Kitchen""","""Wings""",0.5839977264404297
"""Zoёs Kitchen""","""Alain Ducasse""",0.5833146572113037
"""Zoёs Kitchen""","""McDonald's""",0.5819355249404907
"""Zoёs Kitchen""","""Geoffrey Zakarian""",0.5765140056610107
"""Zoёs Kitchen""","""Hearth""",0.5720797181129456
"""Zoёs Kitchen""","""Maru Botana""",0.570843517780304
"""Zoёs Kitchen""","""Bryce Shuman""",0.5704689025878906
"""Chef Mark Garcia""","""Franklin Becker""",0.5897126197814941
"""Chef Mark Garcia""","""D'O - Davide Oldani""",0.5813758373260498
"""Chef Mark Garcia""","""Vegan Black Metal Chef""",0.5787793397903442
"""Chef Mark Garcia""","""Meriwether's""",0.5772922039031982
"""Chef Mark Garcia""","""Cadillac Bar Kemah""",0.5748274326324463
"""Chef Mark Garcia""","""Gaston Acurio""",0.5697149038314819
"""Chef Mark Garcia""","""Hakim Chajar""",0.5681726932525635
"""Chef Mark Garcia""","""Taco Bell Rep Dom""",0.5651283264160156
"""Chef Mark Garcia""","""Dani García""",0.5633728504180908
"""Chef Mark Garcia""","""Opry City Stage""",0.5591344237327576
"""Dunkin' Donuts""","""Chili's México""",0.5856291055679321
"""Dunkin' Donuts""","""KFC""",0.579646110534668
"""Dunkin' Donuts""","""Anne Burrell""",0.5792012214660645
"""Dunkin' Donuts""","""Cook with Amber""",0.5725700855255127
"""Dunkin' Donuts""","""Taste Of Paris Official""",0.5722111463546753
"""Dunkin' Donuts""","""Russell Jackson""",0.5707842111587524
"""Dunkin' Donuts""","""Jock Zonfrillo""",0.5679726004600525
"""Dunkin' Donuts""","""James Martin""",0.5679113864898682
"""Dunkin' Donuts""","""Alain Ducasse""",0.5652112364768982
"""Dunkin' Donuts""","""Magnum""",0.5651877522468567
"""McDonald's""","""Sam Choy""",0.6245911121368408
"""McDonald's""","""McDonald's""",0.6034625768661499
"""McDonald's""","""Franklin Becker""",0.59358811378479
"""McDonald's""","""Massimo Mele""",0.587797999382019
"""McDonald's""","""Domino's Pizza""",0.5827054381370544
"""McDonald's""","""Eddie Jackson - FIT CHEF EDDIE""",0.5774892568588257
"""McDonald's""","""McDonald's""",0.5767371654510498
"""McDonald's""","""Thomas Keller""",0.5756555795669556
"""McDonald's""","""KFC""",0.5713211894035339
"""McDonald's""","""Dick's Drive In Restaurant""",0.5706690549850464
"""Chef Claudia's Cocina""","""Germán Martitegui""",0.5952398777008057
"""Chef Claudia's Cocina""","""Chef Aaron McCargo Jr""",0.5942679047584534
"""Chef Claudia's Cocina""","""Steak 'n Shake""",0.5835588574409485
"""Chef Claudia's Cocina""","""Domino's Pizza""",0.5829569697380066
"""Chef Claudia's Cocina""","""DedeMed""",0.5810000896453857
"""Chef Claudia's Cocina""","""McDonald's""",0.574134886264801
"""Chef Claudia's Cocina""","""Thierry Rautureau""",0.5711914300918579
"""Chef Claudia's Cocina""","""Domino's Pizza Nigeria""",0.569682240486145
"""Chef Claudia's Cocina""","""Susan Feniger""",0.5693462491035461
"""Chef Claudia's Cocina""","""Domino's Pizza""",0.5683807134628296
"""McDonald's""","""Ignacio Mattos""",0.5975707173347473
"""McDonald's""","""Hari Ghotra""",0.5927965641021729
"""McDonald's""","""Amy Thielen""",0.585689902305603
"""McDonald's""","""Emmi CAFFÈ LATTE""",0.5837745666503906
"""McDonald's""","""Julia Child""",0.5823579430580139
"""McDonald's""","""Suzanne Goin""",0.581138551235199
"""McDonald's""","""McDonald's""",0.5719119906425476
"""McDonald's""","""Francesco Sole""",0.5707789659500122
"""McDonald's""","""Chef Adrianne""",0.5686538815498352
"""McDonald's""","""McDonald's""",0.568136990070343
"""Alex Guarnaschelli""","""Cuoco Filippo La Mantia""",0.600848376750946
"""Alex Guarnaschelli""","""맥도날드 (McDonald's)""",0.5941990613937378
"""Alex Guarnaschelli""","""KFC""",0.5935250520706177
"""Alex Guarnaschelli""","""Veggie Grill""",0.5825375318527222
"""Alex Guarnaschelli""","""Domino's Pizza""",0.5764481425285339
"""Alex Guarnaschelli""","""Antonino Cannavacciuolo""",0.5748058557510376
"""Alex Guarnaschelli""","""Domino's Pizza""",0.573239803314209
"""Alex Guarnaschelli""","""McDonald's""",0.5717824697494507
"""Alex Guarnaschelli""","""KFC""",0.570047914981842
"""Alex Guarnaschelli""","""David Chang""",0.5666451454162598
"""Hari Ghotra""","""McDonald's""",0.5943478345870972
"""Hari Ghotra""","""McDonald's""",0.5927965641021729
"""Hari Ghotra""","""Chef Sue Zemanick""",0.5882806777954102
"""Hari Ghotra""","""Eddie Jackson - FIT CHEF EDDIE""",0.5819474458694458
"""Hari Ghotra""","""KFC""",0.5792829990386963
"""Hari Ghotra""","""Angel Leon Gonzalez""",0.5759376287460327
"""Hari Ghotra""","""Justin Warner""",0.574844241142273
"""Hari Ghotra""","""Taco Bell UK""",0.5721912384033203
"""Hari Ghotra""","""Domino's Pizza""",0.5699341893196106
"""Hari Ghotra""","""Emmi CAFFÈ LATTE""",0.5682262778282166
"""Nando's""","""Nando's PERi-PERi""",0.6200255751609802
"""Nando's""","""Simon Gault""",0.5960108637809753
"""Nando's""","""Tom Douglas Restaurants""",0.5910590291023254
"""Nando's""","""Hard Rock Cafe Ibiza""",0.5899738669395447
"""Nando's""","""Dining with Flynn""",0.5840606689453125
"""Nando's""","""Gandy Dancer""",0.5746491551399231
"""Nando's""","""Taco Bell El Salvador""",0.5732001662254333
"""Nando's""","""Lee Anne Wong""",0.5723416805267334
"""Nando's""","""JW Café - JW Marriott Hotel Hanoi""",0.5708430409431458
"""Nando's""","""Eric Ripert""",0.5706393718719482
"""Vicky Ratnani""","""Chef Grace Ramirez""",0.5907012224197388
"""Vicky Ratnani""","""Doug Adams""",0.5846090912818909
"""Vicky Ratnani""","""Hubert Keller""",0.5747138261795044
"""Vicky Ratnani""","""Dunkin' Donuts""",0.5742871761322021
"""Vicky Ratnani""","""KFC""",0.5737662315368652
"""Vicky Ratnani""","""Domino's Pizza""",0.5727729201316833
"""Vicky Ratnani""","""Nando's""",0.571835994720459
"""Vicky Ratnani""","""Yard House""",0.5700523853302002
"""Vicky Ratnani""","""Chef G. Garvin""",0.5697681903839111
"""Vicky Ratnani""","""Brooke Williamson""",0.5686925649642944
"""Boston Market""","""Roy's Restaurant""",0.5870136022567749
"""Boston Market""","""McDonald's""",0.585978627204895
"""Boston Market""","""foodpanda""",0.5781405568122864
"""Boston Market""","""Alex French Guy Cooking""",0.5773659944534302
"""Boston Market""","""McDonald's""",0.5768518447875977
"""Boston Market""","""Taco Bell""",0.5753408074378967
"""Boston Market""","""Subway""",0.572056770324707
"""Boston Market""","""McDonald's""",0.568893551826477
"""Boston Market""","""Wings""",0.5674082040786743
"""Boston Market""","""Chef Billy Parisi""",0.567184329032898
"""Bobby's Burger Palace""","""Chef Mary Sue Milliken""",0.5839506983757019
"""Bobby's Burger Palace""","""Johnny Iuzzini""",0.5786067247390747
"""Bobby's Burger Palace""","""Al Brown New Zealand Chef""",0.5747214555740356
"""Bobby's Burger Palace""","""Douglas Keane""",0.5739246010780334
"""Bobby's Burger Palace""","""Delverde""",0.5730583071708679
"""Bobby's Burger Palace""","""Taste Of Paris Official""",0.5724508762359619
"""Bobby's Burger Palace""","""Cadillac Bar Kemah""",0.5711748600006104
"""Bobby's Burger Palace""","""McDonald's""",0.5711466073989868
"""Bobby's Burger Palace""","""Josh Marks""",0.5675787925720215
"""Bobby's Burger Palace""","""Nutella Cafe Chicago""",0.5675210952758789
"""Chef Guy Martin""","""Clodagh McKenna""",0.6158764362335205
"""Chef Guy Martin""","""Domino's Pizza""",0.5832681655883789
"""Chef Guy Martin""","""Jumia Food""",0.5779680609703064
"""Chef Guy Martin""","""McDonald's Paraguay""",0.5745055079460144
"""Chef Guy Martin""","""Domino's Pizza""",0.5738464593887329
"""Chef Guy Martin""","""foodpanda - 空腹熊貓""",0.5720953345298767
"""Chef Guy Martin""","""Chef Clément""",0.5704392194747925
"""Chef Guy Martin""","""Tom's Kitchen""",0.5691983103752136
"""Chef Guy Martin""","""KFC""",0.5691181421279907
"""Chef Guy Martin""","""Cook with Chef Duminda""",0.5683466792106628
"""Pablo Massey""","""Chef Marc Murphy""",0.5975140929222107
"""Pablo Massey""","""Gaston Acurio""",0.5842354893684387
"""Pablo Massey""","""Chef Damaris Phillips""",0.5825762748718262
"""Pablo Massey""","""McDonald's""",0.579499363899231
"""Pablo Massey""","""Taco Bell Cyprus""",0.5793749690055847
"""Pablo Massey""","""Domino's Pizza""",0.5735465288162231
"""Pablo Massey""","""Buddy Valastro""",0.5693612694740295
"""Pablo Massey""","""RIBS - True American Barbecue""",0.5692321062088013
"""Pablo Massey""","""Dani García""",0.5687810182571411
"""Pablo Massey""","""Maria Loi""",0.5677698254585266
"""McDonald's""","""Graham Elliot""",0.6087689399719238
"""McDonald's""","""Chef Mary Sue Milliken""",0.5816428661346436
"""McDonald's""","""Thomas Keller""",0.5815227627754211
"""McDonald's""","""Nando's""",0.5794001817703247
"""McDonald's""","""foodpanda""",0.5790191292762756
"""McDonald's""","""Camille Becerra""",0.5748956799507141
"""McDonald's""","""Matt Moran""",0.5715709924697876
"""McDonald's""","""Enrique Olvera""",0.5706018805503845
"""McDonald's""","""Delverde""",0.5698832273483276
"""McDonald's""","""Pat Neely""",0.5691604614257812
"""Burger King Thailand""","""Paul Bocuse""",0.6139682531356812
"""Burger King Thailand""","""Chef Michael Ferraro""",0.6060342192649841
"""Burger King Thailand""","""McDonald's""",0.5900254249572754
"""Burger King Thailand""","""Chef Marc Murphy""",0.5802110433578491
"""Burger King Thailand""","""Jumia Food""",0.5799359679222107
"""Burger King Thailand""","""Ogro Jimmy""",0.5774656534194946
"""Burger King Thailand""","""Harlem EatUp""",0.5731426477432251
"""Burger King Thailand""","""Eddie Jackson - FIT CHEF EDDIE""",0.5710002183914185
"""Burger King Thailand""","""Chef Ben Churchill""",0.5692835450172424
"""Burger King Thailand""","""Ravintola Salve""",0.5663710236549377
"""Dunkin' Donuts""","""Katie Pix""",0.6070345640182495
"""Dunkin' Donuts""","""James Martin""",0.6011041402816772
"""Dunkin' Donuts""","""Chef Maeve Rochford""",0.5892826914787292
"""Dunkin' Donuts""","""Dan Kluger""",0.5890492796897888
"""Dunkin' Donuts""","""Lindsay Ann Bakes""",0.5866573452949524
"""Dunkin' Donuts""","""Brew Bistro and Lounge""",0.5795259475708008
"""Dunkin' Donuts""","""Ken Oringer""",0.575904905796051
"""Dunkin' Donuts""","""JW Café - JW Marriott Hotel Hanoi""",0.5690501928329468
"""Dunkin' Donuts""","""Crepes & Waffles""",0.5683404207229614
"""Dunkin' Donuts""","""Magnum""",0.5675392746925354
"""McDonald's Deutschland Karriere""","""Guga Rocha""",0.5866982936859131
"""McDonald's Deutschland Karriere""","""McDonald's""",0.5823096632957458
"""McDonald's Deutschland Karriere""","""Bruno Barbieri""",0.5806527137756348
"""McDonald's Deutschland Karriere""","""Charley's Crab""",0.5757012963294983
"""McDonald's Deutschland Karriere""","""foodpanda / hellofood""",0.5701951384544373
"""McDonald's Deutschland Karriere""","""Domino's Pizza""",0.5701169967651367
"""McDonald's Deutschland Karriere""","""Maneet Chauhan""",0.5677183866500854
"""McDonald's Deutschland Karriere""","""Pedro Lambertini""",0.567584216594696
"""McDonald's Deutschland Karriere""","""Four Seasons Hotels and Resorts""",0.5674079060554504
"""McDonald's Deutschland Karriere""","""Papacho's""",0.5661613941192627
"""McDonald's""","""Steve Konopelski""",0.5906989574432373
"""McDonald's""","""Chef Casey Thompson""",0.5873245000839233
"""McDonald's""","""Clodagh McKenna""",0.5849791765213013
"""McDonald's""","""Shane Delia""",0.5837223529815674
"""McDonald's""","""Nando's""",0.5835333466529846
"""McDonald's""","""Four Seasons Hotels and Resorts""",0.5834466814994812
"""McDonald's""","""McDonald's""",0.5812961459159851
"""McDonald's""","""Robin Miller""",0.5752722024917603
"""McDonald's""","""Chef Jennifer Carroll""",0.5745084285736084
"""McDonald's""","""Audra Morrice""",0.5744972229003906
"""Michael White""","""Celler de Can Roca""",0.6027449369430542
"""Michael White""","""McDonald's Paraguay""",0.5978606939315796
"""Michael White""","""McDonald's""",0.5845329165458679
"""Michael White""","""Burger King Nederland""",0.5832573175430298
"""Michael White""","""Pierre Sang Boyer Officiel""",0.5828534364700317
"""Michael White""","""Famous Dave's Bar-B-Que of America""",0.5794918537139893
"""Michael White""","""Dean Fearing""",0.5776103734970093
"""Michael White""","""Chef Sheldon Simeon""",0.5691499710083008
"""Michael White""","""Barbie Marshall""",0.568364679813385
"""Michael White""","""PROPERCORN""",0.5668538808822632
"""Lillie's Asian Cuisine""","""River Crab Blue Water Inn""",0.5834874510765076
"""Lillie's Asian Cuisine""","""Chef Natale Giunta""",0.5807921290397644
"""Lillie's Asian Cuisine""","""Papacho's""",0.5807688236236572
"""Lillie's Asian Cuisine""","""Chef Jet Tila""",0.5791684985160828
"""Lillie's Asian Cuisine""","""Domino's Pizza""",0.5767344236373901
"""Lillie's Asian Cuisine""","""Marcel Vigneron""",0.5715267658233643
"""Lillie's Asian Cuisine""","""McDonald's""",0.5679857134819031
"""Lillie's Asian Cuisine""","""Burger King Nederland""",0.5675972700119019
"""Lillie's Asian Cuisine""","""Chef Michelle Bernstein""",0.566152811050415
"""Lillie's Asian Cuisine""","""Taco Bell""",0.5645608901977539
"""Aquarium Restaurant - Nashville""","""McDonald's Paraguay""",0.6088753938674927
"""Aquarium Restaurant - Nashville""","""Tom's Kitchen""",0.5909616947174072
"""Aquarium Restaurant - Nashville""","""KFC""",0.5885100364685059
"""Aquarium Restaurant - Nashville""","""KFC""",0.587523877620697
"""Aquarium Restaurant - Nashville""","""Nutella Cafe Chicago""",0.5764132142066956
"""Aquarium Restaurant - Nashville""","""Chef Rusty Hamlin""",0.5706998109817505
"""Aquarium Restaurant - Nashville""","""René Redzepi""",0.5680050253868103
"""Aquarium Restaurant - Nashville""","""foodpanda""",0.5675935745239258
"""Aquarium Restaurant - Nashville""","""Chef Jamie DeRosa""",0.5672858357429504
"""Aquarium Restaurant - Nashville""","""FONDA MEXICANA""",0.5671773552894592
"""Manu Feildel""","""Nando's""",0.5895008444786072
"""Manu Feildel""","""Gregory Gourdet""",0.5885114669799805
"""Manu Feildel""","""達美樂披薩""",0.5745003819465637
"""Manu Feildel""","""Magnum""",0.5734714865684509
"""Manu Feildel""","""Paul Hollywood""",0.572354257106781
"""Manu Feildel""","""McDonald's""",0.5723352432250977
"""Manu Feildel""","""Simon Bryant""",0.5697727203369141
"""Manu Feildel""","""Ochikeron""",0.5670923590660095
